"","age","gender","par_edu","hisei","mig_bac","paa_gpa","big_ext","big_agr","big_con","big_neu","big_ope","fem_inm","fem_exm"
"5108",25.3299999237061,"0","1",NA,"0",2.3,4.5,3.66666666666667,3.5,2,4,3.33333333333333,2.5
"5109",27.0799999237061,"1","2",NA,"0",2.4,2.5,4,3,2.5,2.5,3.44444444444444,2.58333333333333
"5110",31.9200000762939,"0","1",36.3499984741211,"0",1.2,3.5,2.33333333333333,4,2.5,2.5,3.22222222222222,2.5
"5111",31.3299999237061,"0","2",71.5500030517578,"1",1.8,5,3.66666666666667,3.5,2.5,4.5,3.11111111111111,1.91666666666667
"5112",23.8299999237061,"1","2",81.9199981689453,"0",1.8,3.5,3.33333333333333,4,2,4,NA,NA
"5113",24.1700000762939,"0","1",NA,"1",3.1,4.5,4.33333333333333,4,2.5,2.5,NA,NA
"5114",24.3299999237061,"0","3",56.5,"0",1.9,4.5,3.66666666666667,4.5,2.5,3,NA,NA
"5115",33.3300018310547,"1","1",33.1599998474121,"0",1.9,3.5,3.66666666666667,5,3,4.5,3,1.5
"5116",32.5800018310547,"1","1",NA,"0",3.2,NA,NA,NA,NA,NA,NA,NA
"5117",25.6700000762939,"0","3",NA,"0",2.2,3.5,4,4,3.5,3,3.11111111111111,2.66666666666667
"5118",31.8299999237061,"0",NA,NA,NA,2.2,4,4,4,4,2.5,NA,NA
"5119",23.1700000762939,"0","1",26.8500003814697,"1",3.3,3,4.33333333333333,4,3,4,NA,NA
"5120",33.5800018310547,"0","1",50.1500015258789,"0",2.6,3,4.33333333333333,3,4,4,NA,NA
"5121",27.4200000762939,"1","2",82.4100036621094,"0",2.3,4,3.66666666666667,3,2,4,NA,NA
"5122",31.4200000762939,"0","3",70.5,"0",1.5,4,4,3,2,4.5,2.66666666666667,2.66666666666667
"5123",32.9199981689453,"0","3",88.6999969482422,"0",2.9,3.5,4,5,4,2.5,NA,NA
"5124",47.9199981689453,"0","1",NA,"1",NA,4,4,4.5,4,4,3.44444444444444,2.16666666666667
"5125",29.4200000762939,"0","3",73.379997253418,"0",2.3,5,4.33333333333333,4,3,4.5,3.88888888888889,2.16666666666667
"5126",31.8299999237061,"1","3",NA,"0",2.2,4,3,3.5,1,2,2.66666666666667,2
"5127",30.75,"0","1",32.5,"0",3,4,4,3.5,4.5,4.5,NA,NA
"5128",31.3299999237061,"0","1",36.3499984741211,"0",2.4,4,3.33333333333333,3.5,3,4,NA,NA
"5129",35.4199981689453,"1","2",23.5699996948242,"1",2.8,2,5,3.5,4,4,2.55555555555556,2.83333333333333
"5130",32.75,"0","2",NA,"0",2.7,3,3,4,3.5,2.5,NA,NA
"5131",33.6699981689453,"0","1",22.7700004577637,"0",2.8,4.5,4.66666666666667,3,3,4,3,1.16666666666667
"5132",27.0799999237061,"0","1",57,"0",2.2,2.5,3.66666666666667,5,4,2,2.22222222222222,1.91666666666667
"5133",32.9199981689453,"1","3",NA,"0",1,4,4,4.5,2.5,4,3.5,1.41666666666667
"5134",24.5,"0","1",44.939998626709,"0",2.9,5,3.33333333333333,3,3,4,NA,NA
"5135",25.0799999237061,"1","1",25.9500007629395,"0",3.1,2.5,4,4,2,3,3.77777777777778,2.08333333333333
"5136",28.25,"0","1",44.939998626709,"0",2.4,4,4.66666666666667,5,2,3.5,NA,NA
"5137",28.4200000762939,"0","2",79.7399978637695,"0",1.3,4,4,4.5,3.5,4.5,NA,NA
"5138",22.25,"0","1",36.3499984741211,"0",2.3,NA,NA,NA,NA,NA,NA,NA
"5139",28.5799999237061,"0","2",NA,"0",2.2,4,4.66666666666667,4.5,2.5,4,3.55555555555556,2.91666666666667
"5140",23.5799999237061,"0","1",NA,"1",3,NA,NA,NA,NA,NA,NA,NA
"5141",29.75,"1","3",88.6999969482422,"0",2.4,3.5,3.66666666666667,2,3.5,4,NA,NA
"5142",28.6700000762939,"1","2",80.7799987792969,"1",2.8,4,4.66666666666667,3,3.5,4.5,NA,NA
"5143",22.6700000762939,"0","1",31.7199993133545,"0",2.7,4.5,2.66666666666667,3,2,3.5,NA,NA
"5144",22.5,"1","1",65.6399993896484,"0",3.2,NA,NA,NA,NA,NA,NA,NA
"5145",31.4200000762939,"0","1",NA,"1",3,4.5,3.33333333333333,4,2.5,4,3.11111111111111,2.16666666666667
"5146",23.6700000762939,"0","1",NA,"1",2.4,4,3,4,3.5,5,NA,NA
"5147",29.3299999237061,"1","2",82.4100036621094,"0",1.8,3.5,3,3.5,2,2.5,3.88888888888889,3.08333333333333
"5148",30.1700000762939,"0","1",48.1300010681152,"0",1.5,3.5,4,5,3.5,3,3.22222222222222,1.91666666666667
"5149",23.25,"1","2",82.4100036621094,"0",2.3,2.5,4,4,2.5,4,NA,NA
"5150",24.3299999237061,"0","2",31.7199993133545,"0",2,2.5,3.66666666666667,4.5,2.5,4.5,NA,NA
"5151",31.5799999237061,"0","1",NA,"0",2,2.5,3.33333333333333,4.5,2,4,3.66666666666667,2.33333333333333
"5152",22.0799999237061,"0","2",77.0999984741211,"0",2.2,NA,NA,NA,NA,NA,NA,NA
"5153",22.3299999237061,"0","2",62.1300010681152,"0",3.3,NA,NA,NA,NA,NA,NA,NA
"5154",31.6700000762939,"0","1",48.0999984741211,"0",2.9,4,4.33333333333333,3.5,2.5,3,3.66666666666667,2.41666666666667
"5155",31.5,"0","1",32.5,"0",2.1,4,3.66666666666667,3,2.5,2.5,2.77777777777778,2.33333333333333
"5156",32.8300018310547,"1","1",28.4799995422363,"0",2.9,3,4,4.5,2.5,2,NA,NA
"5157",30.75,"0","3",72.3000030517578,"0",2,4,4,3,2.5,3.5,3.44444444444444,2.33333333333333
"5158",28.5799999237061,"1",NA,NA,"0",2,4.5,4,3,3.5,3,NA,NA
"5159",41.75,"0","1",41.6300010681152,"0",2.7,3,4,4,2.5,3,2.88888888888889,1.75
"5160",30.8299999237061,"0","2",78.1699981689453,"0",1.4,4,3.66666666666667,4.5,1.5,3,NA,NA
"5161",21.8299999237061,"0","1",NA,"0",2.8,5,3.66666666666667,4.5,3.5,4,NA,NA
"5162",25.5,"0","1",16.3600006103516,"1",3,3.5,4,4.5,2,4,NA,NA
"5163",30.0799999237061,"0","1",36.9199981689453,"0",2.5,2.5,4.33333333333333,4,3,4,3.11111111111111,2.58333333333333
"5164",30.9200000762939,"0","1",30.5900001525879,"0",2,3,3,4.5,2.5,4,3.33333333333333,2.41666666666667
"5165",36.1699981689453,"0","2",36.3499984741211,"0",2.3,4,2.66666666666667,3.5,3.5,3.5,NA,NA
"5166",25.6700000762939,"0","1",NA,"0",2.9,3.5,4,4,2.5,4.5,2.33333333333333,2.33333333333333
"5167",22,"1","3",72.3000030517578,"0",2.7,4.5,4,3,1,5,NA,NA
"5168",24.0799999237061,"0","1",51.6300010681152,"1",2.8,NA,NA,NA,NA,NA,NA,NA
"5169",23.4200000762939,"0","1",NA,"0",1.9,3.5,3.66666666666667,4,2,3.5,NA,NA
"5170",25.75,"0","1",22.5699996948242,"0",2.8,3,4,3,2,2,2.77777777777778,2.41666666666667
"5171",25.1700000762939,"0","1",NA,"0",2.7,4,3.33333333333333,3.5,3.5,4.5,NA,NA
"5172",25.25,"1","3",78.6900024414062,"0",2.6,4,4,2.5,2,4,NA,NA
"5173",30.5,"0","2",52.7200012207031,"1",2.5,4.5,4,3.5,2.5,4,3.66666666666667,3.25
"5174",31.4200000762939,"0","2",74.6600036621094,"0",1.3,3.5,4,4.5,2.5,3.5,3.22222222222222,2.16666666666667
"5175",37.9199981689453,"0",NA,NA,NA,2.5,4.5,3.66666666666667,5,4,5,NA,NA
"5176",32.8300018310547,"0","1",NA,"0",2.4,1.5,4,3.5,3,5,3.55555555555556,1.16666666666667
"5177",33.3300018310547,"0","1",NA,"0",2.5,4,3.33333333333333,4,2.5,4.5,2.88888888888889,1.41666666666667
"5178",22.4200000762939,"0","1",NA,"1",2.6,NA,NA,NA,NA,NA,3.22222222222222,2.25
"5179",31.1700000762939,"0","3",85.4100036621094,"0",1,4,3,3.5,2,3.5,3,1.41666666666667
"5180",29.5799999237061,"0","1",17.7900009155273,"0",2.2,3.5,4,4,2,3.5,NA,NA
"5181",39.0800018310547,"0","1",NA,"1",1.5,3,3.33333333333333,3.5,4,3,NA,NA
"5182",26.1700000762939,"0","1",16.3600006103516,"0",3.1,3.5,3.33333333333333,4,2.5,2.5,NA,NA
"5183",22.1700000762939,"0","1",NA,"0",2.1,NA,NA,NA,NA,NA,NA,NA
"5184",30.5,"0","3",70.8899993896484,"0",2.5,3,4.33333333333333,4.5,2.5,2.5,2.55555555555556,2.25
"5185",30.6700000762939,"0","2",51.3499984741211,"0",1.5,4.5,4,5,2.5,4.5,NA,NA
"5186",22.9200000762939,"0","1",53.7700004577637,"0",2.9,2.5,4.33333333333333,2.5,2.5,4,NA,NA
"5187",28.75,"1","1",47.8300018310547,"0",2.9,2,3.33333333333333,3.5,4,3.5,NA,NA
"5188",24.5799999237061,"0","1",50.7299995422363,"0",2.8,4,3,4,3,2.5,3.22222222222222,2.16666666666667
"5189",25.75,"1","1",63.0299987792969,"0",3,3.5,3.33333333333333,2.5,4,3.5,NA,NA
"5190",25.9200000762939,"0","1",31.7199993133545,"0",2.1,4.5,3.66666666666667,4,4,3,2.88888888888889,2.33333333333333
"5191",24.5799999237061,"0","1",NA,"0",2.7,4,4,4,3,4.5,NA,NA
"5192",26.1700000762939,"1","3",62.1300010681152,"0",2.2,NA,NA,NA,NA,NA,NA,NA
"5193",32.1699981689453,"0","2",88.6999969482422,"0",1.8,3,3,4.5,3,4,NA,NA
"5194",30.8299999237061,"1","1",NA,"0",3.6,3.5,3.66666666666667,3,1.5,2.5,NA,NA
"5195",26.6700000762939,"0","1",NA,"0",2.1,2.5,3,5,4,4,NA,NA
"5196",33.0800018310547,"1","2",78.1699981689453,"0",1.7,4.5,3.33333333333333,3,2,4.5,3.11111111111111,1.83333333333333
"5197",36.4199981689453,"0","1",NA,"0",1.9,5,3.33333333333333,5,1.5,4,3.33333333333333,3
"5198",30.8299999237061,"0","1",51.5,"0",1.6,4,3.66666666666667,4.5,1.5,2,2.44444444444444,2
"5199",23.75,"1","1",NA,"0",2.2,NA,NA,NA,NA,NA,3.66666666666667,2.36363636363636
"5200",22.0799999237061,"0","1",17.7900009155273,"0",2.7,NA,NA,NA,NA,NA,NA,NA
"5201",30.75,"0","2",75.4300003051758,"0",1.6,3.5,4,3.5,2,5,4,2.08333333333333
"5202",22.0799999237061,"0","1",53.7700004577637,"0",1.8,NA,NA,NA,NA,NA,NA,NA
"5203",21,"0","3",17.7900009155273,"0",1.2,NA,NA,NA,NA,NA,NA,NA
"5204",25.75,"0","1",16.3600006103516,"1",2.7,2.5,4.33333333333333,3,3,4.5,2.77777777777778,2.58333333333333
"5205",24,"0","1",36.9199981689453,"0",1.9,4,3.33333333333333,4,2,4.5,NA,NA
"5206",26.9200000762939,"0","2",53.7700004577637,"0",2.8,2,4,5,4,3,NA,NA
"5207",25.75,"0","1",30.7800006866455,"1",2.6,3.5,3.66666666666667,4.5,2.5,5,NA,NA
"5208",27,"0","2",77.0999984741211,"0",2.1,5,3,2.5,2.5,5,NA,NA
"5209",24.25,"0","1",NA,"0",3.3,4,4.33333333333333,5,3,4.5,NA,NA
"5210",31.5,"0","1",NA,"0",1.7,5,4,4.5,3.5,4.5,NA,NA
"5211",26.75,"0","3",84.6100006103516,"0",2.2,5,3.33333333333333,3.5,2.5,4,3.11111111111111,2.83333333333333
"5212",23.1700000762939,"0","1",25.0599994659424,"0",3.2,NA,NA,NA,NA,NA,NA,NA
"5213",33.25,"0","3",79.0500030517578,"0",2.5,2.5,4.33333333333333,3.5,3,3.5,3,2.66666666666667
"5214",27.75,"1","1",NA,"0",2.6,2,3,3.5,1.5,3,NA,NA
"5215",24.0799999237061,"0","1",NA,"1",2.4,4,3,4.5,3.5,5,NA,NA
"5216",26.75,"0","2",NA,"0",2.2,4.5,3.66666666666667,4,2.5,3,NA,NA
"5217",26.75,"1","2",31.7199993133545,"0",2.9,4,3.66666666666667,3,1.5,2,3.22222222222222,3.25
"5218",26.4200000762939,"0","1",25.0599994659424,"0",3.1,4,3.66666666666667,2,2,5,3.22222222222222,1.66666666666667
"5219",22.5799999237061,"0","2",64.4400024414062,"1",2.2,NA,NA,NA,NA,NA,NA,NA
"5220",35.3300018310547,"1","1",47.7400016784668,"0",2.9,4,2.66666666666667,3.5,2,3,2.88888888888889,2
"5221",21.8299999237061,"0","2",79.7399978637695,"0",2.5,4,3,3,2.5,4,3.44444444444444,1.66666666666667
"5222",31.9200000762939,"1","1",26.6000003814697,"0",1.6,5,3.33333333333333,4.5,2.5,4.5,3.77777777777778,2
"5223",20.75,"0","1",16.3600006103516,"0",1.7,NA,NA,NA,NA,NA,NA,NA
"5224",22.1700000762939,"1","2",NA,"1",3,NA,NA,NA,NA,NA,NA,NA
"5225",30.5,"0","2",NA,"0",1.5,3,4,5,3.5,3.5,NA,NA
"5226",34.5,"0","3",82.4100036621094,"0",2.3,4,2.66666666666667,3.5,2,3.5,NA,NA
"5227",26.5799999237061,"0","1",68.5500030517578,"1",2.7,4.5,3.66666666666667,4.5,3,2,NA,NA
"5228",27.75,"1","1",NA,"0",2.2,4,3.33333333333333,4.5,1,5,NA,NA
"5229",34.8300018310547,"0","1",NA,"0",3.4,2.5,3.66666666666667,2.5,3.5,3.5,NA,NA
"5230",36,"1","1",NA,"0",3,4.5,4,3,3,3.5,3.77777777777778,2.58333333333333
"5231",30.6700000762939,"0","2",NA,"0",2.5,3.5,4.33333333333333,3.5,3,2,NA,NA
"5232",31.5799999237061,"1",NA,79.7399978637695,"0",3,4.5,3.66666666666667,3,2,4,NA,NA
"5233",31.5,"0","1",NA,"0",2.2,4,4,3.5,2.5,4,NA,NA
"5234",24.4200000762939,"0","2",59.3499984741211,"0",2.2,4.5,4,3.5,2,4,3.55555555555556,2.83333333333333
"5235",24,"0","1",67.1100006103516,"0",2.3,NA,NA,NA,NA,NA,NA,NA
"5236",30.0799999237061,"0","1",25.2299995422363,"0",1.3,5,3.33333333333333,4.5,3,3,2.88888888888889,2.41666666666667
"5237",21.75,"0","2",16.3600006103516,"0",2.9,NA,NA,NA,NA,NA,NA,NA
"5238",31.3299999237061,"0","2",88.9599990844727,"0",2.5,4,3.66666666666667,4,3,2.5,3.11111111111111,1.25
"5239",31.6700000762939,"0","1",NA,"0",2.2,4.5,4.33333333333333,4,2.5,3.5,3.11111111111111,3.16666666666667
"5240",30.8299999237061,"0","3",82.4100036621094,"0",1.9,5,3,4,3,3,3.44444444444444,2.25
"5241",30.75,"0","1",68.879997253418,NA,1.9,5,3,3.5,1.5,3.5,NA,NA
"5242",34.75,"0","1",NA,"0",2.5,3.5,3.66666666666667,3,3,2,3.22222222222222,2.16666666666667
"5243",26.5,"0","2",62.3899993896484,"0",3,NA,NA,NA,NA,NA,3.5,2
"5244",29.75,"0","2",NA,"1",2.4,4,3.33333333333333,3.5,2.5,4,NA,NA
"5245",29.5799999237061,"0","2",NA,"0",2,NA,NA,NA,NA,NA,NA,NA
"5246",32.8300018310547,"1","1",16.3600006103516,"0",2,2.5,3.33333333333333,4,2,3,NA,NA
"5247",31.1700000762939,"0","2",72.8300018310547,"0",1.9,5,4.33333333333333,4,2,4.5,3.66666666666667,1.58333333333333
"5248",26,"1","1",NA,"0",2.7,3.5,4.33333333333333,3,1,4,NA,NA
"5249",26.5799999237061,"0","1",NA,"0",2.1,4,3.33333333333333,4.5,3.5,4,NA,NA
"5250",24.0799999237061,"0","1",NA,"0",2.6,4,4.33333333333333,3.5,2.5,4.5,NA,NA
"5251",37.0800018310547,"0","1",28.5200004577637,"0",2.6,4.5,4,4,3,4,NA,NA
"5252",28.4200000762939,"0","1",82.4100036621094,"1",2.2,4,3,4,3,2,3.33333333333333,2
"5253",31.4200000762939,"0","1",28.4799995422363,"0",2.8,3,3.33333333333333,5,4,3,3,1.33333333333333
"5254",32.4199981689453,"0","1",NA,"0",2,4.5,4,4.5,2.5,3,3.44444444444444,2.5
"5255",28.75,"0","3",60.9199981689453,"0",3,3,3.66666666666667,4,3,2.5,NA,NA
"5256",27.8299999237061,"0","1",24.5300006866455,"0",NA,4.5,3.66666666666667,4.5,3,5,3.22222222222222,2.33333333333333
"5257",33.1699981689453,"1","3",82.4100036621094,"0",1.8,3.5,4.33333333333333,3,2.5,5,NA,NA
"5258",26.8299999237061,"1","1",57.6399993896484,"0",2.4,4,3.33333333333333,3,3.5,3,3,2.75
"5259",32.5800018310547,"1","3",NA,"0",1.7,5,5,4,1,5,NA,NA
"5260",33.6699981689453,"1","1",48.0999984741211,"0",3,4.5,2,3.5,3,3.5,3.44444444444444,2.75
"5261",33.1699981689453,"0","1",NA,"1",3.7,1.5,3.66666666666667,1.5,4,2.5,NA,NA
"5262",33,"1","2",78.6900024414062,"0",1.9,5,4,4,3,5,NA,NA
"5263",31.5799999237061,"1","1",NA,"0",2.1,4.5,3,3.5,1.5,3,NA,NA
"5264",27.1700000762939,"0","1",57.0299987792969,"0",2.1,4,4,3.5,2,2.5,3,2.33333333333333
"5265",30.75,"0","2",NA,"0",2.2,5,4.33333333333333,5,4.5,4,3.11111111111111,1.91666666666667
"5266",30.5799999237061,"1","1",36.3499984741211,"0",1.2,4,3.66666666666667,4,1,4.5,NA,NA
"5267",30.5,"0","1",48.0999984741211,"0",1.9,1.5,3.66666666666667,3.5,3,3,3.88888888888889,2.75
"5268",24.0799999237061,"1","1",57.3800010681152,"0",2.8,NA,NA,NA,NA,NA,NA,NA
"5269",30.8299999237061,"1","1",20.9099998474121,"0",2.1,2,4.66666666666667,3,2,2,NA,NA
"5270",26.4200000762939,"0","1",70.3399963378906,"0",3.5,2.5,2.66666666666667,4,2.5,3,NA,NA
"5271",68.9199981689453,"0","1",33.7599983215332,"0",1.8,3,2.66666666666667,4.5,1.5,3.5,NA,NA
"5272",31.9200000762939,"0","3",82.4100036621094,"0",1.1,2.5,3.66666666666667,4,4,4.5,3.77777777777778,1.58333333333333
"5273",30.25,"0","2",NA,"0",2.8,3,3.33333333333333,4,3.5,4.5,2.88888888888889,2
"5274",23.0799999237061,"1","3",72.3000030517578,"0",2.4,5,4.33333333333333,3.5,1.5,3,NA,NA
"5275",24.3299999237061,"0","1",NA,NA,3.2,5,3.66666666666667,2,2.5,4,NA,NA
"5276",31.5,"0","2",74.6600036621094,"0",2.6,3.5,3.66666666666667,4.5,4,3.5,3.11111111111111,2.66666666666667
"5277",35,"0","2",NA,"0",2.5,5,4.33333333333333,5,2,4,NA,NA
"5278",40.75,"0","3",71.5500030517578,"0",1.6,5,3.33333333333333,4.5,2.5,5,NA,NA
"5279",26.5,"0","1",57.3800010681152,"0",2.9,4,3.66666666666667,4,3,3.5,3.22222222222222,1.66666666666667
"5280",25.5799999237061,"0","3",70.3399963378906,"0",2,3,4.33333333333333,4.5,4,4,NA,NA
"5281",30.75,"0","1",51.5,"0",2,4,3.66666666666667,2,2,3.5,3.66666666666667,1.5
"5282",25.8299999237061,"0","2",NA,"1",3,4,3.33333333333333,4,2,4.5,NA,NA
"5283",25.5,"1","2",44.9199981689453,"0",1.2,NA,NA,NA,NA,NA,NA,NA
"5284",20.25,"0","1",NA,"0",2.2,NA,NA,NA,NA,NA,NA,NA
"5285",24.6700000762939,"0","2",NA,"1",2.7,5,3.33333333333333,4.5,3,4,NA,NA
"5286",29.8299999237061,"0","2",NA,"0",1.8,4,3.33333333333333,3.5,3,2,3.55555555555556,2.58333333333333
"5287",32.1699981689453,"0","1",16.3600006103516,"0",2.1,3.5,4,5,2.5,3.5,3.55555555555556,1.90909090909091
"5288",35.25,"1","1",44.939998626709,"0",2.9,3,3.66666666666667,4,3,2.5,NA,NA
"5289",26.6700000762939,"0","1",NA,"0",3.3,4,3.66666666666667,4,3,4,NA,NA
"5290",29.1700000762939,"1","1",36.9199981689453,"0",1.9,4,3.33333333333333,4,1,5,NA,NA
"5291",25.0799999237061,"0","2",57.0299987792969,"0",1.8,5,3.33333333333333,4,1.5,5,NA,NA
"5292",32.3300018310547,"0","1",NA,"0",3.4,5,3,5,3,4.5,3.44444444444444,1.5
"5293",31.8299999237061,"0","1",72.9400024414062,"0",2.4,5,4,5,3,3.5,NA,NA
"5294",32.4199981689453,"0","3",NA,"1",2,3.5,3.66666666666667,3,2.5,4.5,3,2.41666666666667
"5295",27.5799999237061,"0","1",NA,"0",1.5,3.5,3.33333333333333,4,4,2.5,3.55555555555556,2.58333333333333
"5296",24.25,"1","2",54.5499992370605,"0",2.8,NA,NA,NA,NA,NA,NA,NA
"5297",24.0799999237061,"1","1",67.1100006103516,"0",3.4,4.5,3.33333333333333,4,2,4,NA,NA
"5298",24.9200000762939,"0","2",81.4000015258789,"0",2.3,3,4.66666666666667,4,2,4,NA,NA
"5299",26.3299999237061,"1","1",54.5499992370605,"0",2.2,5,3.33333333333333,2.5,1.5,5,NA,NA
"5300",29.6700000762939,"1","1",28.4799995422363,"1",2.6,5,2.66666666666667,4,1.5,2,2.55555555555556,2.5
"5301",32.1699981689453,"0","2",82.4100036621094,"0",1.7,2.5,3.66666666666667,4,3.5,4.5,3,2
"5302",23.25,"0","2",NA,"0",2.1,4.5,4,4,3.5,4,NA,NA
"5303",27.0799999237061,"0","1",NA,"0",2.5,2.5,4,4,2.5,4,NA,NA
"5304",29.3299999237061,"0","2",NA,"1",2.2,2,3.66666666666667,3,3.5,4.5,1.66666666666667,2
"5305",23.9200000762939,"0","1",51.560001373291,"0",2.5,5,4.33333333333333,3,2,3.5,NA,NA
"5306",30.3299999237061,"0","2",NA,"0",2.2,4.5,3.66666666666667,4,3,4,3.55555555555556,2.58333333333333
"5307",32.0800018310547,"0","2",NA,"1",2.1,4,3.66666666666667,5,1.5,3.5,3.33333333333333,2.25
"5308",21.5799999237061,"1","2",NA,"0",2.2,4,3.33333333333333,3,2,2.5,NA,NA
"5309",26.6700000762939,"0","1",59.7599983215332,"0",2.6,4.5,3.66666666666667,4,3,3.5,NA,NA
"5310",26.9200000762939,"0","2",48.0999984741211,"1",2.2,3,3.66666666666667,4.5,3,3.5,NA,NA
"5311",26,"1","2",NA,"0",2.7,4,3.33333333333333,4,3.5,3,NA,NA
"5312",32.3300018310547,"0","3",NA,"0",2.1,4,4,5,3.5,3.5,3.33333333333333,2.91666666666667
"5313",22.4200000762939,"0","1",NA,"1",3,5,4,3.5,2.5,3.5,NA,NA
"5314",35.4199981689453,"1","2",28.4799995422363,"0",3.5,4,2,3.5,1.5,3,2.77777777777778,2
"5315",21.6700000762939,"0","1",NA,"0",2.9,NA,NA,NA,NA,NA,NA,NA
"5316",24.9200000762939,"0","3",82.4100036621094,"0",2.4,NA,NA,NA,NA,NA,NA,NA
"5317",25.9200000762939,"1","1",NA,"0",2.9,3.5,4,5,2,2,NA,NA
"5318",29.25,"0","1",30.3400001525879,"1",2.1,4.5,3.33333333333333,5,4,4.5,NA,NA
"5319",31.4200000762939,"1","1",NA,"0",2.5,3,4.33333333333333,2.5,3.5,3,3.375,2
"5320",30.75,"0","1",NA,"0",3,4.5,3.33333333333333,3.5,2,4,3.88888888888889,2.58333333333333
"5321",33.5800018310547,"0","1",18.0799999237061,"1",2.7,4,4,3.5,3,4.5,3.11111111111111,1.25
"5322",25.4200000762939,"0","1",67.1100006103516,"0",2.3,5,3.33333333333333,4,3,2.5,NA,NA
"5323",35.25,"0","1",35.3300018310547,"0",2.1,2.5,3.66666666666667,3.5,4.5,2.5,3.33333333333333,1.36363636363636
"5324",33.3300018310547,"0","1",43.7599983215332,"0",2.9,4,3.66666666666667,4,2.5,3,2.88888888888889,2.25
"5325",33.0800018310547,"0","1",NA,"0",3.3,2.5,3.33333333333333,3,3.5,4,3.22222222222222,2.25
"5326",24.5799999237061,"0","1",NA,"0",1.8,5,4,3.5,3.5,4,NA,NA
"5327",28.1700000762939,"0","2",70.5,"0",2.1,3.5,3,4,2.5,4,3.11111111111111,2.75
"5328",32.3300018310547,"0","1",33.1599998474121,"0",1.8,NA,NA,NA,NA,NA,3.44444444444444,1.83333333333333
"5329",29.1700000762939,"0","2",78.1699981689453,"0",2.5,3,3.66666666666667,4,3,3.5,NA,NA
"5330",24.1700000762939,"0","2",82.4100036621094,"0",2.6,4.5,4,3.5,3,4,NA,NA
"5331",37.1699981689453,"0","1",24.5300006866455,"0",2.9,4.5,3.66666666666667,3,2,3.5,2.11111111111111,2
"5332",30.9200000762939,"0","3",82.4100036621094,"0",2.9,5,3.66666666666667,5,3,4,3.11111111111111,2.41666666666667
"5333",32.25,"0","1",NA,"0",2,4.5,3.66666666666667,5,3.5,4,3.11111111111111,2.41666666666667
"5334",24.8299999237061,"0","3",NA,"0",2.3,NA,NA,NA,NA,NA,NA,NA
"5335",27.6700000762939,"1","1",36.3499984741211,"0",1.5,4,3.33333333333333,3.5,2,4,NA,NA
"5336",31.6700000762939,"0","3",70.3399963378906,"0",1.1,3,4.33333333333333,5,3.5,3.5,3,1.41666666666667
"5337",26.8299999237061,"0","2",25.9500007629395,"0",2.4,4,3.33333333333333,4,2.5,4.5,4,2.75
"5338",37.25,"0","3",62.1300010681152,"0",3.2,4,3.33333333333333,4.5,3,4,NA,NA
"5339",34.0800018310547,"0","1",85.8499984741211,"0",1.7,3.5,3.33333333333333,4.5,3.5,3.5,NA,NA
"5340",26.3299999237061,"0","2",70.3399963378906,"0",2.2,5,3.33333333333333,3,3,1.5,NA,NA
"5341",31.5,"0","3",81.9199981689453,"0",2.6,4,4.66666666666667,4,2.5,4.5,3.33333333333333,2.33333333333333
"5342",23.5,"0","2",NA,"0",2.6,5,4.33333333333333,5,1,4,NA,NA
"5343",31.6700000762939,"1","1",17.7900009155273,"0",2.3,5,4.33333333333333,5,2,4.5,4,3.91666666666667
"5344",30.75,"0","1",NA,"0",2.3,5,3.66666666666667,3.5,2.5,4.5,NA,NA
"5345",46.3300018310547,"0","2",NA,"1",NA,3,4,4,3,4.5,NA,NA
"5346",20.25,"0","1",48.0999984741211,"0",2.7,NA,NA,NA,NA,NA,NA,NA
"5347",24.0799999237061,"1","2",82.4100036621094,"0",2.3,4,3.33333333333333,4,1.5,4.5,NA,NA
"5348",32.8300018310547,"1","1",62.1300010681152,"0",3,4.5,3.66666666666667,4,2,2.5,2.88888888888889,2.33333333333333
"5349",34.5800018310547,"0","1",70.3399963378906,"0",3.4,3.5,2.66666666666667,3.5,2,2.5,3.22222222222222,2.41666666666667
"5350",26.3299999237061,"1","1",NA,"0",2.1,4.5,3,3.5,3,4,NA,NA
"5351",21,"0","1",62.1300010681152,"0",3.2,NA,NA,NA,NA,NA,NA,NA
"5352",23.5,"0","1",70.3399963378906,"0",2.4,3,3.33333333333333,5,3,4,3.77777777777778,1.83333333333333
"5353",22.9200000762939,"0","2",71.3899993896484,"0",3,5,3,3,1.5,5,NA,NA
"5354",42.4199981689453,"0","1",NA,"0",3.7,3.5,3.33333333333333,4.5,3,5,NA,NA
"5355",23,"0","1",25.9500007629395,"0",2,3,3.66666666666667,4.5,3,2,NA,NA
"5356",32.1699981689453,"0","1",NA,"0",2.6,4.5,2.33333333333333,4.5,2,4.5,NA,NA
"5357",31.0799999237061,"0","1",36.9199981689453,"0",2.8,4.5,3,4,2,4.5,NA,NA
"5358",26.8299999237061,"0","1",NA,"0",2.4,NA,NA,NA,NA,NA,NA,NA
"5359",32.0800018310547,"0","1",40.5400009155273,"0",2.1,4,3.33333333333333,2.5,3,3,2.88888888888889,2.33333333333333
"5360",32.1699981689453,"0","3",NA,"0",1.7,4.5,3.33333333333333,3,4,4.5,NA,NA
"5361",30.75,"0","2",37.8300018310547,"0",2.2,4,3.33333333333333,3,2,3.5,3.44444444444444,1.66666666666667
